coin,fundingRate,premium,time,hour,t,T,s,i,o,c,h,l,v,n
HYPE,1.25e-05,0.0004320045,1750064400029,1750064400000,1750064400000,1750067999999,HYPE,1h,44.399,44.488,44.6,44.044,372054.53,22129
HYPE,1.25e-05,0.000332374,1750068000078,1750068000000,1750068000000,1750071599999,HYPE,1h,44.487,44.06,44.88,43.425,982514.61,42157
HYPE,1.25e-05,0.0003351862,1750071600015,1750071600000,1750071600000,1750075199999,HYPE,1h,44.06,44.546,44.75,43.713,961477.33,42724
HYPE,4.7389e-05,0.0008791123,1750075200104,1750075200000,1750075200000,1750078799999,HYPE,1h,44.538,44.492,44.588,44.06,526223.48,26992
HYPE,7.24264e-05,0.0010794113,1750078800089,1750078800000,1750078800000,1750082399999,HYPE,1h,44.491,44.964,45.0,44.233,815570.36,43798
HYPE,1.25e-05,0.0001313287,1750082400039,1750082400000,1750082400000,1750085999999,HYPE,1h,44.973,45.169,45.844,44.922,1654157.02,67038
HYPE,7.94242e-05,0.0011353936,1750086000038,1750086000000,1750086000000,1750089599999,HYPE,1h,45.17,44.591,45.634,44.472,1225291.18,59759
HYPE,0.0001024206,0.0013193651,1750089600043,1750089600000,1750089600000,1750093199999,HYPE,1h,44.603,45.05,45.298,44.531,661323.04,33058
HYPE,2.54471e-05,0.0007035765,1750093200011,1750093200000,1750093200000,1750096799999,HYPE,1h,45.049,44.613,45.105,44.45,611371.04,34866
HYPE,1.25e-05,0.0005337642,1750096800037,1750096800000,1750096800000,1750100399999,HYPE,1h,44.609,44.676,44.796,44.2,571182.42,32742
HYPE,1.25e-05,0.0005166191,1750100400001,1750100400000,1750100400000,1750103999999,HYPE,1h,44.676,44.387,45.244,44.192,793800.08,47720
HYPE,1.68115e-05,0.0006344921,1750104000000,1750104000000,1750104000000,1750107599999,HYPE,1h,44.369,44.598,44.677,44.101,430316.89,27731
HYPE,2.53455e-05,0.0007027636,1750107600037,1750107600000,1750107600000,1750111199999,HYPE,1h,44.597,43.848,44.6,43.666,650136.78,36803
HYPE,5.41142e-05,0.0009329139,1750111200001,1750111200000,1750111200000,1750114799999,HYPE,1h,43.846,42.91,44.238,42.5,2012811.66,69779
HYPE,5.87388e-05,0.0009699107,1750114800089,1750114800000,1750114800000,1750118399999,HYPE,1h,42.902,41.9,43.485,41.697,1896786.83,69585
HYPE,1.25e-05,0.0004163768,1750118400100,1750118400000,1750118400000,1750121999999,HYPE,1h,41.899,42.737,42.856,41.23,2605980.24,85461
HYPE,5.04841e-05,0.0009038729,1750122000007,1750122000000,1750122000000,1750125599999,HYPE,1h,42.737,42.27,43.135,42.142,1187570.74,54544
HYPE,1.25e-05,0.0003611664,1750125600020,1750125600000,1750125600000,1750129199999,HYPE,1h,42.272,43.106,43.124,41.839,831529.06,44369
HYPE,1.25e-05,0.000361441,1750129200002,1750129200000,1750129200000,1750132799999,HYPE,1h,43.101,43.165,43.3,42.761,542908.94,36689
HYPE,2.49907e-05,0.0006999254,1750132800065,1750132800000,1750132800000,1750136399999,HYPE,1h,43.164,42.891,43.563,42.78,694694.48,44065
HYPE,1.25e-05,0.0004651346,1750136400036,1750136400000,1750136400000,1750139999999,HYPE,1h,42.881,42.58,43.111,42.33,448074.08,28296
HYPE,1.25e-05,0.0002014811,1750140000030,1750140000000,1750140000000,1750143599999,HYPE,1h,42.578,42.327,42.738,42.058,637271.82,32586
HYPE,1.25e-05,0.0005324593,1750143600019,1750143600000,1750143600000,1750147199999,HYPE,1h,42.327,42.264,42.582,42.11,517264.52,28802
HYPE,4.90799e-05,0.0008926392,1750147200086,1750147200000,1750147200000,1750150799999,HYPE,1h,42.264,40.966,42.482,40.784,1827894.32,60075
HYPE,4.84427e-05,0.0008875418,1750150800014,1750150800000,1750150800000,1750154399999,HYPE,1h,40.955,40.6,41.075,40.3,1445460.31,50886
HYPE,7.43377e-05,0.0010947014,1750154400035,1750154400000,1750154400000,1750157999999,HYPE,1h,40.599,40.7,40.707,40.11,865664.04,35466
HYPE,4.52884e-05,0.0008623076,1750158000010,1750158000000,1750158000000,1750161599999,HYPE,1h,40.7,40.512,40.707,40.051,689021.61,30435
HYPE,8.93827e-05,0.0012150613,1750161600148,1750161600000,1750161600000,1750165199999,HYPE,1h,40.518,39.93,40.702,39.762,1064351.41,37286
HYPE,4.71449e-05,0.0008771589,1750165200023,1750165200000,1750165200000,1750168799999,HYPE,1h,39.929,39.782,40.224,39.525,1411784.01,49143
HYPE,1.25e-05,0.0004794597,1750168800000,1750168800000,1750168800000,1750172399999,HYPE,1h,39.782,39.989,40.688,39.765,1321846.87,51417
HYPE,3.69155e-05,0.0007953238,1750172400033,1750172400000,1750172400000,1750175999999,HYPE,1h,39.989,39.617,40.222,39.21,1499023.26,64534
HYPE,4.07438e-05,0.0008259504,1750176000030,1750176000000,1750176000000,1750179599999,HYPE,1h,39.617,38.577,39.847,38.459,2016860.93,73446
HYPE,5.44536e-05,0.0009356287,1750179600001,1750179600000,1750179600000,1750183199999,HYPE,1h,38.591,39.077,39.406,38.22,1694032.66,65002
HYPE,1.25e-05,0.0003683959,1750183200016,1750183200000,1750183200000,1750186799999,HYPE,1h,39.077,39.838,39.875,38.595,1016834.86,41575
HYPE,1.25e-05,0.0004591548,1750186800020,1750186800000,1750186800000,1750190399999,HYPE,1h,39.841,40.608,41.472,39.765,2926056.84,116895
HYPE,3.84167e-05,0.0008073337,1750190400072,1750190400000,1750190400000,1750193999999,HYPE,1h,40.607,39.9,40.906,39.67,1124060.87,53962
HYPE,1.25e-05,0.0001814634,1750194000134,1750194000000,1750194000000,1750197599999,HYPE,1h,39.898,39.529,39.986,39.184,1034642.7,42670
HYPE,1.25e-05,0.000562227,1750197600007,1750197600000,1750197600000,1750201199999,HYPE,1h,39.529,39.848,40.398,38.947,850810.68,45339
HYPE,1.25e-05,-8.5541e-06,1750201200041,1750201200000,1750201200000,1750204799999,HYPE,1h,39.862,39.973,40.369,39.712,431826.07,27679
HYPE,1.25e-05,-0.0001205551,1750204800088,1750204800000,1750204800000,1750208399999,HYPE,1h,39.973,40.333,40.35,39.622,476886.58,33060
HYPE,1.25e-05,-9.45114e-05,1750208400078,1750208400000,1750208400000,1750211999999,HYPE,1h,40.332,40.071,40.708,40.003,614822.71,35248
HYPE,1.25e-05,-4.47568e-05,1750212000090,1750212000000,1750212000000,1750215599999,HYPE,1h,40.072,40.048,40.362,39.906,233398.9,20550
HYPE,1.25e-05,-0.0002136614,1750215600030,1750215600000,1750215600000,1750219199999,HYPE,1h,40.052,40.351,40.559,40.003,263551.77,21808
HYPE,1.25e-05,-9.99998e-05,1750219200080,1750219200000,1750219200000,1750222799999,HYPE,1h,40.352,40.861,40.877,40.021,417296.62,25268
HYPE,1.25e-05,-6.95815e-05,1750222800071,1750222800000,1750222800000,1750226399999,HYPE,1h,40.859,40.81,41.084,40.699,411655.14,24939
HYPE,1.25e-05,-0.000312863,1750226400051,1750226400000,1750226400000,1750229999999,HYPE,1h,40.81,40.39,41.115,40.126,658435.92,34891
HYPE,1.25e-05,-0.0001922809,1750230000036,1750230000000,1750230000000,1750233599999,HYPE,1h,40.396,40.298,40.544,40.038,440389.41,23596
HYPE,1.25e-05,3.08001e-05,1750233600028,1750233600000,1750233600000,1750237199999,HYPE,1h,40.286,40.507,40.612,40.269,422121.37,16490
HYPE,1.25e-05,0.0005437154,1750237200015,1750237200000,1750237200000,1750240799999,HYPE,1h,40.51,39.868,40.845,39.689,655229.11,30077
HYPE,1.25e-05,0.0004560156,1750240800036,1750240800000,1750240800000,1750244399999,HYPE,1h,39.868,39.182,39.957,38.833,724437.99,33867
HYPE,1.25e-05,0.0004878237,1750244400033,1750244400000,1750244400000,1750247999999,HYPE,1h,39.186,39.23,39.336,38.703,920567.26,46406
HYPE,4.64405e-05,0.0008715238,1750248000012,1750248000000,1750248000000,1750251599999,HYPE,1h,39.232,38.557,39.232,38.333,1227522.24,55395
HYPE,4.55507e-05,0.000864406,1750251600176,1750251600000,1750251600000,1750255199999,HYPE,1h,38.557,39.062,39.5,37.57,3647265.56,99439
HYPE,3.48927e-05,0.0007791417,1750255200051,1750255200000,1750255200000,1750258799999,HYPE,1h,39.056,39.505,40.358,38.795,3494227.95,112685
HYPE,1.25e-05,2.26968e-05,1750258800022,1750258800000,1750258800000,1750262399999,HYPE,1h,39.5,39.026,39.8,38.765,1506955.1,57452
HYPE,1.25e-05,0.0001494551,1750262400066,1750262400000,1750262400000,1750265999999,HYPE,1h,39.03,38.531,39.209,38.496,882831.43,35752
HYPE,1.25e-05,0.000262798,1750266000052,1750266000000,1750266000000,1750269599999,HYPE,1h,38.531,39.099,39.123,38.25,947292.95,39493
HYPE,1.25e-05,0.0001303335,1750269600067,1750269600000,1750269600000,1750273199999,HYPE,1h,39.098,38.317,39.324,38.237,1601185.39,73498
HYPE,3.47875e-05,0.0007782998,1750273200046,1750273200000,1750273200000,1750276799999,HYPE,1h,38.315,37.749,38.879,37.746,1083363.34,48336
HYPE,7.32454e-05,0.0010859636,1750276800040,1750276800000,1750276800000,1750280399999,HYPE,1h,37.766,38.903,39.2,37.732,1346157.41,44504
HYPE,4.87688e-05,0.0008901506,1750280400006,1750280400000,1750280400000,1750283999999,HYPE,1h,38.902,39.113,39.152,38.03,1063344.12,45475
HYPE,1.25e-05,0.0003650694,1750284000041,1750284000000,1750284000000,1750287599999,HYPE,1h,39.11,39.094,39.464,38.727,767041.03,30799
HYPE,1.25e-05,0.0004101052,1750287600066,1750287600000,1750287600000,1750291199999,HYPE,1h,39.104,39.46,39.66,38.919,724173.13,32617
HYPE,1.25e-05,0.000292012,1750291200047,1750291200000,1750291200000,1750294799999,HYPE,1h,39.461,39.51,39.992,39.082,681180.11,30395
HYPE,1.25e-05,0.00059029,1750294800052,1750294800000,1750294800000,1750298399999,HYPE,1h,39.512,38.712,39.522,38.415,914170.24,34416
HYPE,1.25e-05,0.0003416169,1750298400022,1750298400000,1750298400000,1750301999999,HYPE,1h,38.712,38.231,38.825,38.107,642269.4,25929
HYPE,1.25e-05,0.0004865561,1750302000039,1750302000000,1750302000000,1750305599999,HYPE,1h,38.239,38.521,38.6,38.217,329741.9,14907
HYPE,1.25e-05,0.0005610733,1750305600079,1750305600000,1750305600000,1750309199999,HYPE,1h,38.522,38.222,38.538,37.561,1074552.44,36218
HYPE,6.52808e-05,0.0010222463,1750309200009,1750309200000,1750309200000,1750312799999,HYPE,1h,38.223,38.179,38.476,38.177,588358.34,15646
HYPE,5.75587e-05,0.0009604693,1750312800005,1750312800000,1750312800000,1750316399999,HYPE,1h,38.178,37.879,38.282,37.665,612551.26,19571
HYPE,1.25e-05,0.0004618203,1750316400071,1750316400000,1750316400000,1750319999999,HYPE,1h,37.879,37.846,38.099,37.711,236958.97,14123
HYPE,1.25e-05,0.0005481065,1750320000036,1750320000000,1750320000000,1750323599999,HYPE,1h,37.847,37.653,38.147,37.65,290134.31,16787
HYPE,2.02416e-05,0.0006619326,1750323600002,1750323600000,1750323600000,1750327199999,HYPE,1h,37.652,38.312,38.36,37.48,513530.32,24299
HYPE,1.53296e-05,0.0006226371,1750327200081,1750327200000,1750327200000,1750330799999,HYPE,1h,38.312,38.158,38.494,38.002,249216.67,19239
HYPE,1.26999e-05,0.0006015988,1750330800024,1750330800000,1750330800000,1750334399999,HYPE,1h,38.159,37.486,38.159,37.166,1066066.14,32290
HYPE,5.68551e-05,0.0009548407,1750334400042,1750334400000,1750334400000,1750337999999,HYPE,1h,37.486,37.611,38.012,37.17,1073839.97,31849
HYPE,3.62459e-05,0.0007899674,1750338000015,1750338000000,1750338000000,1750341599999,HYPE,1h,37.611,36.854,37.637,36.708,1531973.34,42846
HYPE,1.25e-05,0.0005202024,1750341600064,1750341600000,1750341600000,1750345199999,HYPE,1h,36.854,36.454,37.13,36.333,1372933.56,35918
HYPE,1.67119e-05,0.0006336949,1750345200017,1750345200000,1750345200000,1750348799999,HYPE,1h,36.449,36.251,36.87,36.061,1378498.91,40964
HYPE,6.64397e-05,0.0010315175,1750348800041,1750348800000,1750348800000,1750352399999,HYPE,1h,36.255,36.106,36.794,36.08,872192.07,30414
HYPE,3.43119e-05,0.0007744952,1750352400007,1750352400000,1750352400000,1750355999999,HYPE,1h,36.112,36.824,37.99,36.041,2287871.81,59179
HYPE,8.60166e-05,0.0011881327,1750356000012,1750356000000,1750356000000,1750359599999,HYPE,1h,36.826,36.68,37.3,36.405,890552.55,35702
HYPE,1.25e-05,0.0003279764,1750359600010,1750359600000,1750359600000,1750363199999,HYPE,1h,36.68,36.32,36.836,36.085,556032.56,24624
HYPE,1.25e-05,-9.01761e-05,1750363200009,1750363200000,1750363200000,1750366799999,HYPE,1h,36.32,36.159,37.054,35.831,1866886.75,43095
HYPE,1.25e-05,4.4021e-05,1750366800013,1750366800000,1750366800000,1750370399999,HYPE,1h,36.16,36.168,36.392,35.786,661358.02,23486
HYPE,1.25e-05,0.0001293546,1750370400020,1750370400000,1750370400000,1750373999999,HYPE,1h,36.168,36.757,36.9,36.167,628878.55,21714
HYPE,1.25e-05,0.0003688864,1750374000094,1750374000000,1750374000000,1750377599999,HYPE,1h,36.757,36.879,37.107,36.569,806852.01,23701
HYPE,1.25e-05,0.0004317349,1750377600010,1750377600000,1750377600000,1750381199999,HYPE,1h,36.879,36.565,37.133,36.53,518251.87,21449
HYPE,1.25e-05,0.0001730812,1750381200041,1750381200000,1750381200000,1750384799999,HYPE,1h,36.562,36.976,36.983,36.248,416260.51,20042
HYPE,1.25e-05,0.0003849499,1750384800037,1750384800000,1750384800000,1750388399999,HYPE,1h,36.982,36.695,37.081,36.465,305754.81,16033
HYPE,1.25e-05,0.0004401025,1750388400001,1750388400000,1750388400000,1750391999999,HYPE,1h,36.695,36.067,36.735,36.02,379896.74,18077
HYPE,1.25e-05,8.51923e-05,1750392000051,1750392000000,1750392000000,1750395599999,HYPE,1h,36.063,35.63,36.082,35.6,750466.85,23420
HYPE,1.25e-05,0.0004176133,1750395600001,1750395600000,1750395600000,1750399199999,HYPE,1h,35.629,36.157,36.311,35.55,630963.63,22834
HYPE,3.18165e-05,0.0007545321,1750399200010,1750399200000,1750399200000,1750402799999,HYPE,1h,36.156,36.592,36.75,36.066,666683.83,24480
HYPE,1.93066e-05,0.0006544527,1750402800184,1750402800000,1750402800000,1750406399999,HYPE,1h,36.591,37.709,37.712,36.299,1034264.22,42131
HYPE,2.51456e-05,0.0007011647,1750406400051,1750406400000,1750406400000,1750409999999,HYPE,1h,37.708,37.349,37.89,37.289,949412.76,43611
HYPE,1.25e-05,0.0002221881,1750410000015,1750410000000,1750410000000,1750413599999,HYPE,1h,37.345,37.219,37.634,37.045,515276.76,24044
HYPE,1.25e-05,-7.51892e-05,1750413600061,1750413600000,1750413600000,1750417199999,HYPE,1h,37.219,37.239,37.431,37.064,339733.33,17562
HYPE,1.25e-05,2.0859e-06,1750417200044,1750417200000,1750417200000,1750420799999,HYPE,1h,37.239,37.093,37.37,36.641,589065.91,24714
HYPE,1.25e-05,1.86131e-05,1750420800061,1750420800000,1750420800000,1750424399999,HYPE,1h,37.094,37.421,37.72,36.948,750920.92,33374
HYPE,1.25e-05,0.0001540539,1750424400035,1750424400000,1750424400000,1750427999999,HYPE,1h,37.419,37.059,37.797,36.819,952970.84,36462
HYPE,1.25e-05,0.0003846186,1750428000039,1750428000000,1750428000000,1750431599999,HYPE,1h,37.048,35.667,37.142,35.55,1872684.29,45931
HYPE,1.25e-05,-1.14075e-05,1750431600025,1750431600000,1750431600000,1750435199999,HYPE,1h,35.666,35.71,36.146,35.607,1531584.48,48603
HYPE,1.25e-05,8.56281e-05,1750435200037,1750435200000,1750435200000,1750438799999,HYPE,1h,35.711,34.261,35.798,34.052,4155439.74,91219
HYPE,1.25e-05,0.0002442834,1750438800001,1750438800000,1750438800000,1750442399999,HYPE,1h,34.261,34.344,34.464,33.273,3791513.2,92435
HYPE,3.94204e-05,0.0008153631,1750442400003,1750442400000,1750442400000,1750445999999,HYPE,1h,34.331,34.339,34.6,34.001,1135300.72,33634
HYPE,1.25e-05,0.0003095065,1750446000018,1750446000000,1750446000000,1750449599999,HYPE,1h,34.332,34.59,34.715,33.982,859252.78,25059
HYPE,1.25e-05,0.000246405,1750449600100,1750449600000,1750449600000,1750453199999,HYPE,1h,34.59,34.413,34.926,34.4,995176.89,31511
HYPE,1.25e-05,0.000110139,1750453200016,1750453200000,1750453200000,1750456799999,HYPE,1h,34.414,34.053,34.426,33.9,1034923.22,26635
HYPE,1.25e-05,-0.0001797374,1750456800031,1750456800000,1750456800000,1750460399999,HYPE,1h,34.052,33.529,34.069,33.033,1705505.38,50719
HYPE,1.25e-05,-5.59456e-05,1750460400059,1750460400000,1750460400000,1750463999999,HYPE,1h,33.528,33.365,33.569,33.128,564524.04,24690
HYPE,1.25e-05,0.0005630668,1750464000049,1750464000000,1750464000000,1750467599999,HYPE,1h,33.365,33.269,33.41,32.816,1030111.11,32160
HYPE,4.12848e-05,0.0008302782,1750467600056,1750467600000,1750467600000,1750471199999,HYPE,1h,33.257,34.481,34.545,33.078,1656458.8,42989
HYPE,1.25e-05,0.0004325591,1750471200037,1750471200000,1750471200000,1750474799999,HYPE,1h,34.479,34.55,34.719,34.231,387930.08,18877
HYPE,1.25e-05,-0.0001075546,1750474800106,1750474800000,1750474800000,1750478399999,HYPE,1h,34.549,34.472,34.761,34.36,359199.06,17839
HYPE,1.25e-05,-0.0002376792,1750478400070,1750478400000,1750478400000,1750481999999,HYPE,1h,34.472,34.467,34.709,34.343,270631.35,14673
HYPE,1.25e-05,-0.0002594983,1750482000024,1750482000000,1750482000000,1750485599999,HYPE,1h,34.466,34.696,35.0,34.383,366980.16,19267
HYPE,1.25e-05,-0.0002107026,1750485600014,1750485600000,1750485600000,1750489199999,HYPE,1h,34.697,34.819,34.949,34.526,231857.01,15012
HYPE,1.25e-05,-0.0002051835,1750489200018,1750489200000,1750489200000,1750492799999,HYPE,1h,34.818,34.962,35.001,34.521,224251.76,13623
HYPE,1.25e-05,-0.0002292133,1750492800012,1750492800000,1750492800000,1750496399999,HYPE,1h,34.962,35.171,35.175,34.742,444048.78,18746
HYPE,1.25e-05,-0.0003369431,1750496400057,1750496400000,1750496400000,1750499999999,HYPE,1h,35.172,35.104,35.255,34.842,463322.66,19366
HYPE,1.05348e-05,-0.0004157218,1750500000011,1750500000000,1750500000000,1750503599999,HYPE,1h,35.11,34.973,35.298,34.833,296870.38,16770
HYPE,1.25e-05,-0.0003340972,1750503600021,1750503600000,1750503600000,1750507199999,HYPE,1h,34.973,35.213,35.282,34.832,217103.38,12649
HYPE,1.25e-05,-0.0003132683,1750507200046,1750507200000,1750507200000,1750510799999,HYPE,1h,35.213,34.94,35.3,34.939,318074.89,16982
HYPE,1.25e-05,-0.0002783091,1750510800024,1750510800000,1750510800000,1750514399999,HYPE,1h,34.94,34.05,35.13,33.9,977364.66,37385
HYPE,1.25e-05,-0.000357387,1750514400060,1750514400000,1750514400000,1750517999999,HYPE,1h,34.048,34.101,34.417,33.912,612108.29,29276
HYPE,1.25e-05,-0.0002607368,1750518000030,1750518000000,1750518000000,1750521599999,HYPE,1h,34.1,33.273,34.24,32.881,1617536.75,50565
HYPE,1.25e-05,-0.0001563889,1750521600081,1750521600000,1750521600000,1750525199999,HYPE,1h,33.272,32.717,33.381,32.555,1358421.2,46294
HYPE,1.25e-05,-0.0003014961,1750525200045,1750525200000,1750525200000,1750528799999,HYPE,1h,32.723,32.465,33.321,32.31,1119160.26,39074
HYPE,1.25e-05,-0.0001825466,1750528800041,1750528800000,1750528800000,1750532399999,HYPE,1h,32.465,32.542,33.1,32.445,872074.14,34748
HYPE,1.25e-05,-0.0001400609,1750532400077,1750532400000,1750532400000,1750535999999,HYPE,1h,32.547,31.83,32.759,31.753,1735622.32,46707
HYPE,1.25e-05,-7.07156e-05,1750536000044,1750536000000,1750536000000,1750539599999,HYPE,1h,31.827,32.481,32.663,31.742,1081347.46,35647
HYPE,1.25e-05,-6.06918e-05,1750539600061,1750539600000,1750539600000,1750543199999,HYPE,1h,32.481,32.066,32.699,30.25,3236694.43,94380
HYPE,-2.21613e-05,-0.0006772906,1750543200046,1750543200000,1750543200000,1750546799999,HYPE,1h,32.063,33.261,33.689,31.84,2581420.13,86385
HYPE,1.25e-05,0.0005313149,1750546800104,1750546800000,1750546800000,1750550399999,HYPE,1h,33.262,34.427,34.567,32.589,2293319.84,70765
HYPE,2.38936e-05,0.0006911485,1750550400016,1750550400000,1750550400000,1750553999999,HYPE,1h,34.427,33.808,34.558,33.103,2480155.91,71956
HYPE,1.25e-05,0.0003964485,1750554000040,1750554000000,1750554000000,1750557599999,HYPE,1h,33.818,33.256,34.153,33.171,1063576.26,37067
HYPE,1.25e-05,0.0003161362,1750557600038,1750557600000,1750557600000,1750561199999,HYPE,1h,33.256,33.303,33.746,32.714,989479.14,43763
HYPE,1.25e-05,0.0002574689,1750561200065,1750561200000,1750561200000,1750564799999,HYPE,1h,33.304,33.192,33.463,32.749,363196.13,18700
HYPE,1.25e-05,-8.46255e-05,1750564800100,1750564800000,1750564800000,1750568399999,HYPE,1h,33.185,33.8,33.984,33.103,615397.23,28101
HYPE,1.25e-05,-0.0003118324,1750568400018,1750568400000,1750568400000,1750571999999,HYPE,1h,33.8,34.356,34.39,33.793,660678.97,28425
HYPE,1.25e-05,-0.0003741183,1750572000038,1750572000000,1750572000000,1750575599999,HYPE,1h,34.358,34.227,34.572,34.132,468308.14,20294
HYPE,-2.6872e-06,-0.0005214976,1750575600067,1750575600000,1750575600000,1750579199999,HYPE,1h,34.227,33.829,34.232,33.343,802678.75,27853
HYPE,1.25e-05,-0.0003869819,1750579200031,1750579200000,1750579200000,1750582799999,HYPE,1h,33.829,34.087,34.135,33.627,253669.69,15586
HYPE,1.25e-05,-0.0002456864,1750582800046,1750582800000,1750582800000,1750586399999,HYPE,1h,34.086,33.27,34.232,33.24,397769.19,20889
HYPE,1.25e-05,-0.0003335729,1750586400050,1750586400000,1750586400000,1750589999999,HYPE,1h,33.259,33.667,33.732,33.201,245875.34,14389
HYPE,1.25e-05,-0.0002427178,1750590000036,1750590000000,1750590000000,1750593599999,HYPE,1h,33.667,33.846,34.4,33.667,470255.36,21903
HYPE,1.25e-05,-0.0001630002,1750593600031,1750593600000,1750593600000,1750597199999,HYPE,1h,33.843,33.542,33.974,33.152,488489.2,20512
HYPE,1.25e-05,-8.28567e-05,1750597200012,1750597200000,1750597200000,1750600799999,HYPE,1h,33.533,32.431,33.684,31.8,2125985.63,64960
