coin,fundingRate,premium,time
HYPE,8.64986e-05,0.0011919889,1745859600059
HYPE,4.66813e-05,0.0008734504,1745863200027
HYPE,3.49829e-05,0.0007798632,1745866800072
HYPE,8.8319e-05,0.0012065518,1745870400031
HYPE,5.22872e-05,0.0009182979,1745874000031
HYPE,2.96836e-05,0.000737469,1745877600038
HYPE,-7.0328e-06,-0.0005562621,1745881200073
HYPE,1.25e-05,-3.19383e-05,1745884800114
HYPE,1.25e-05,-9.44217e-05,1745888400054
HYPE,4.20575e-05,0.0008364601,1745892000068
HYPE,1.25e-05,-0.0001733844,1745895600009
HYPE,1.25e-05,0.0004975337,1745899200094
HYPE,1.25e-05,2.52643e-05,1745902800010
HYPE,1.25e-05,-9.41037e-05,1745906400006
HYPE,1.25e-05,8.49875e-05,1745910000003
HYPE,1.25e-05,-0.0001772155,1745913600045
HYPE,1.25e-05,-0.0001401309,1745917200049
HYPE,1.25e-05,-3.44411e-05,1745920800039
HYPE,1.25e-05,0.0002521115,1745924400028
HYPE,1.25e-05,0.0002625709,1745928000063
HYPE,1.25e-05,0.000143735,1745931600012
HYPE,1.25e-05,0.0003170057,1745935200042
HYPE,1.99549e-05,0.0006596391,1745938800090
HYPE,1.61004e-05,0.0006288034,1745942400044
HYPE,2.03443e-05,0.0006627546,1745946000089
HYPE,1.25e-05,0.0004074054,1745949600005
HYPE,1.25e-05,0.000560537,1745953200034
HYPE,1.80737e-05,0.0006445896,1745956800019
HYPE,1.25e-05,0.0002625153,1745960400095
HYPE,1.25e-05,-0.0001087963,1745964000103
HYPE,1.25e-05,-0.0003078964,1745967600007
HYPE,1.25e-05,-5.57372e-05,1745971200064
HYPE,1.25e-05,0.0003177987,1745974800039
HYPE,1.25e-05,-0.0001200565,1745978400083
HYPE,1.25e-05,-0.0002289203,1745982000000
HYPE,1.25e-05,-3.4322e-06,1745985600093
HYPE,1.25e-05,-0.0003199706,1745989200118
HYPE,9.9472e-06,-0.0004204228,1745992800051
HYPE,1.25e-05,-0.0003093879,1745996400035
HYPE,1.25e-05,-3.5662e-06,1746000000027
HYPE,1.25e-05,-0.0001918608,1746003600041
HYPE,1.25e-05,-4.37145e-05,1746007200048
HYPE,1.25e-05,2.83242e-05,1746010800054
HYPE,1.25e-05,0.0002219451,1746014400106
HYPE,1.25e-05,-1.73117e-05,1746018000026
HYPE,-9.5336e-06,-0.0005762689,1746021600059
HYPE,1.25e-05,-0.000268127,1746025200012
HYPE,1.25e-05,-0.0002213936,1746028800033
HYPE,1.25e-05,0.0001279074,1746032400040
HYPE,1.25e-05,0.0002776643,1746036000030
HYPE,1.64336e-05,0.0006314684,1746039600099
HYPE,1.25e-05,0.0003936741,1746043200087
HYPE,4.81465e-05,0.0008851719,1746046800061
HYPE,1.25e-05,0.0004636784,1746050400053
HYPE,0.0001309285,0.0015474279,1746054000065
HYPE,0.0001899949,0.0020199592,1746057600104
HYPE,1.25e-05,0.000471923,1746061200030
HYPE,-1.31559e-05,-0.0006052476,1746064800005
HYPE,-1.96326e-05,-0.0006570607,1746068400037
HYPE,-3.84537e-05,-0.0008076296,1746072000010
HYPE,6.0136e-06,-0.0004518912,1746075600059
HYPE,-1.57944e-05,-0.0006263554,1746079200023
HYPE,-4.72342e-05,-0.0008778733,1746082800023
HYPE,6.1667e-06,-0.0004506664,1746086400013
HYPE,-1.7856e-06,-0.0005142844,1746090000071
HYPE,-3.14647e-05,-0.0007517178,1746093600063
HYPE,1.25e-05,-0.0003335104,1746097200019
HYPE,1.25e-05,-0.0003091902,1746100800140
HYPE,1.25e-05,0.0003619279,1746104400001
HYPE,1.25e-05,3.23109e-05,1746108000073
HYPE,-0.0001032793,-0.0013262347,1746111600106
HYPE,1.25e-05,-0.0002182811,1746115200012
HYPE,1.25e-05,0.0001280889,1746118800084
HYPE,1.25e-05,-9.43639e-05,1746122400029
HYPE,1.25e-05,0.0003768298,1746126000029
HYPE,1.25e-05,0.0004667184,1746129600034
HYPE,1.25e-05,3.35035e-05,1746133200068
HYPE,1.25e-05,0.0001421317,1746136800057
HYPE,1.25e-05,0.0001832715,1746140400006
HYPE,1.25e-05,-0.0001393221,1746144000001
HYPE,1.25e-05,0.0002020333,1746147600054
HYPE,1.25e-05,0.0001532563,1746151200069
HYPE,1.25e-05,-5.53706e-05,1746154800002
HYPE,1.25e-05,0.0003412605,1746158400034
HYPE,1.25e-05,7.10667e-05,1746162000069
HYPE,1.25e-05,-0.0001575523,1746165600067
HYPE,-2.75597e-05,-0.0007204775,1746169200001
HYPE,-1.42208e-05,-0.0006137661,1746172800116
HYPE,1.25e-05,-0.0001541546,1746176400057
HYPE,1.25e-05,-2.93487e-05,1746180000076
HYPE,1.25e-05,5.05926e-05,1746183600032
HYPE,3.55e-08,-0.0004997162,1746187200024
HYPE,-1.29126e-05,-0.0006033005,1746190800000
HYPE,-4.4071e-05,-0.000852568,1746194400060
HYPE,1.25e-05,-6.33265e-05,1746198000079
HYPE,-5.9246e-06,-0.0005473969,1746201600032
HYPE,1.25e-05,-0.0001113901,1746205200111
HYPE,1.25e-05,-7.17124e-05,1746208800101
HYPE,1.25e-05,0.0002480505,1746212400062
HYPE,1.13019e-05,-0.0004095848,1746216000030
HYPE,1.25e-05,-0.000286975,1746219600007
HYPE,1.25e-05,-0.0002312232,1746223200037
HYPE,1.25e-05,-0.0001865843,1746226800040
HYPE,1.25e-05,-0.0001168089,1746230400096
HYPE,1.25e-05,-5.50369e-05,1746234000021
HYPE,1.25e-05,-0.0003476246,1746237600040
HYPE,-1.5414e-06,-0.0005123314,1746241200113
HYPE,1.25e-05,-5.3056e-05,1746244800069
HYPE,1.25e-05,-5.7113e-05,1746248400025
HYPE,1.25e-05,-6.40698e-05,1746252000081
HYPE,1.25e-05,-9.22911e-05,1746255600040
HYPE,1.25e-05,-1.67878e-05,1746259200119
HYPE,1.25e-05,0.0001583671,1746262800016
HYPE,1.25e-05,0.0001953429,1746266400004
HYPE,1.25e-05,-0.0001052062,1746270000063
HYPE,1.25e-05,8.17177e-05,1746273600080
HYPE,4.78445e-05,0.0008827557,1746277200018
HYPE,3.41384e-05,0.0007731073,1746280800078
HYPE,1.33184e-05,0.0006065473,1746284400007
HYPE,1.50195e-05,0.0006201563,1746288000092
HYPE,1.25e-05,0.0003522754,1746291600068
HYPE,1.25e-05,0.0002590893,1746295200029
HYPE,2.95974e-05,0.0007367793,1746298800023
HYPE,8.34901e-05,0.0011679207,1746302400024
HYPE,6.83684e-05,0.001046947,1746306000009
HYPE,1.25e-05,0.000537364,1746309600055
HYPE,1.25e-05,0.0005680634,1746313200004
HYPE,1.25e-05,7.45552e-05,1746316800111
HYPE,1.25e-05,-3.24824e-05,1746320400037
HYPE,1.25e-05,5.4264e-06,1746324000084
HYPE,1.25e-05,5.95026e-05,1746327600082
HYPE,1.25e-05,-0.0002922272,1746331200051
HYPE,1.25e-05,-0.0002197803,1746334800046
HYPE,1.25e-05,-0.0002162917,1746338400017
HYPE,1.25e-05,9.19875e-05,1746342000095
HYPE,1.25e-05,2.82906e-05,1746345600000
HYPE,-9.9522e-06,-0.0005796177,1746349200040
HYPE,1.25e-05,-0.0003475834,1746352800025
HYPE,1.25e-05,-1.25352e-05,1746356400059
HYPE,2.76437e-05,0.0007211499,1746360000067
HYPE,3.9565e-05,0.0008165197,1746363600126
HYPE,1.36968e-05,0.0006095747,1746367200045
HYPE,2.04341e-05,0.000663473,1746370800016
HYPE,1.25e-05,0.0004542727,1746374400097
HYPE,1.25e-05,0.0001817434,1746378000015
HYPE,1.25e-05,-4.97563e-05,1746381600062
HYPE,1.25e-05,-0.0001145873,1746385200050
HYPE,8.2862e-06,-0.0004337103,1746388800015
HYPE,8.51e-06,-0.0004319201,1746392400071
HYPE,1.25e-05,-0.0003539851,1746396000113
HYPE,1.25e-05,-0.0001563514,1746399600044
HYPE,1.25e-05,2.57257e-05,1746403200011
HYPE,1.25e-05,0.0001067591,1746406800121
HYPE,1.25e-05,9.6267e-06,1746410400054
HYPE,1.25e-05,0.0005961678,1746414000031
HYPE,3.57432e-05,0.0007859458,1746417600017
HYPE,5.12454e-05,0.0009099633,1746421200009
HYPE,4.81466e-05,0.0008851732,1746424800024
HYPE,1.25e-05,0.0004700667,1746428400002
HYPE,1.25e-05,0.0003093737,1746432000012
HYPE,1.25e-05,4.47353e-05,1746435600113
HYPE,1.25e-05,-3.44044e-05,1746439200018
HYPE,1.25e-05,-0.0003420788,1746442800021
HYPE,1.25e-05,-6.68792e-05,1746446400021
HYPE,1.25e-05,0.0002232009,1746450000050
HYPE,1.25e-05,8.22388e-05,1746453600011
HYPE,1.25e-05,0.0002888079,1746457200073
HYPE,1.25e-05,0.0005056981,1746460800157
HYPE,4.28558e-05,0.0008428463,1746464400021
HYPE,3.36842e-05,0.0007694733,1746468000045
HYPE,1.25e-05,0.0004750341,1746471600003
HYPE,1.25e-05,0.0003022824,1746475200012
HYPE,1.25e-05,9.60349e-05,1746478800073
HYPE,1.34911e-05,0.0006079284,1746482400000
HYPE,2.79497e-05,0.0007235973,1746486000053
HYPE,2.41445e-05,0.000693156,1746489600024
HYPE,1.25e-05,0.00051043,1746493200010
HYPE,1.78998e-05,0.0006431985,1746496800008
HYPE,1.25e-05,3.35059e-05,1746500400065
HYPE,1.25e-05,-2.99405e-05,1746504000018
HYPE,1.25e-05,-1.44686e-05,1746507600099
HYPE,1.25e-05,-7.14912e-05,1746511200019
HYPE,1.25e-05,-9.29858e-05,1746514800035
HYPE,1.25e-05,-0.0001205035,1746518400074
HYPE,1.25e-05,-6.37066e-05,1746522000060
HYPE,1.25e-05,0.0001959775,1746525600043
HYPE,1.59146e-05,0.0006273172,1746529200001
HYPE,2.95667e-05,0.0007365337,1746532800021
HYPE,2.14907e-05,0.0006719255,1746536400066
HYPE,5.0268e-05,0.0009021439,1746540000017
HYPE,0.0001388907,0.0016111253,1746543600085
HYPE,4.87915e-05,0.0008903318,1746547200046
HYPE,4.26745e-05,0.0008413958,1746550800011
HYPE,1.25e-05,0.0004192579,1746554400054
HYPE,1.25e-05,0.0001425927,1746558000075
HYPE,1.25e-05,6.46149e-05,1746561600001
HYPE,1.25e-05,-0.0003901409,1746565200065
HYPE,1.25e-05,-0.0001916166,1746568800099
HYPE,1.25e-05,0.0004053475,1746572400067
HYPE,1.25e-05,8.2646e-05,1746576000066
HYPE,1.25e-05,0.0001335952,1746579600021
HYPE,1.25e-05,-0.0002198405,1746583200081
HYPE,1.25e-05,-0.0003672982,1746586800096
HYPE,1.25e-05,-0.0002817371,1746590400103
HYPE,1.25e-05,-0.000315289,1746594000048
HYPE,1.25e-05,-0.0001982594,1746597600111
HYPE,1.25e-05,4.01793e-05,1746601200042
HYPE,1.25e-05,3.63127e-05,1746604800064
HYPE,1.25e-05,-0.0001598135,1746608400036
HYPE,1.25e-05,0.0005753083,1746612000031
HYPE,1.25e-05,0.0004798915,1746615600004
HYPE,5.224e-05,0.0009179201,1746619200010
HYPE,1.25e-05,3.89203e-05,1746622800059
HYPE,9.82e-06,-0.0004214402,1746626400006
HYPE,1.25e-05,-0.00039734,1746630000023
HYPE,4.0991e-06,-0.0004672075,1746633600082
HYPE,1.25e-05,-0.000301704,1746637200040
HYPE,1.25e-05,7.37973e-05,1746640800008
HYPE,1.25e-05,0.0002720561,1746644400080
HYPE,1.25e-05,-0.0001191686,1746648000107
HYPE,1.25e-05,-0.0003667002,1746651600008
HYPE,1.25e-05,-0.0002279635,1746655200040
HYPE,1.25e-05,-0.0001706655,1746658800029
HYPE,6.5117e-06,-0.0004479063,1746662400045
HYPE,1.25e-05,-0.000399531,1746666000041
HYPE,4.8736e-06,-0.0004610114,1746669600033
HYPE,-1.41353e-05,-0.0006130826,1746673200061
HYPE,1.25e-05,-4.15601e-05,1746676800087
HYPE,1.25e-05,-0.0001797362,1746680400081
HYPE,1.25e-05,-0.0002721127,1746684000003
HYPE,1.25e-05,-0.0003110835,1746687600033
HYPE,-7.9151e-06,-0.0005633212,1746691200045
HYPE,-3.41512e-05,-0.0007732094,1746694800025
HYPE,-2.48229e-05,-0.0006985834,1746698400017
HYPE,1.25e-05,-0.0001733787,1746702000014
HYPE,1.25e-05,-3.28122e-05,1746705600098
HYPE,1.25e-05,0.0002082255,1746709200167
HYPE,1.25e-05,0.0005178659,1746712800082
HYPE,1.25e-05,0.0004091203,1746716400050
HYPE,3.87586e-05,0.000810069,1746720000025
HYPE,4.34294e-05,0.0008474348,1746723600052
HYPE,5.12142e-05,0.0009097135,1746727200057
HYPE,0.0001115387,0.0013923097,1746730800057
HYPE,1.29708e-05,0.0006037667,1746734400006
HYPE,0.0001340789,0.0015726315,1746738000027
HYPE,1.25e-05,0.0005252924,1746741600047
HYPE,0.0001542587,0.0017340695,1746745200001
HYPE,0.0001327648,0.0015621187,1746748800076
HYPE,5.96678e-05,0.000977342,1746752400038
HYPE,6.85809e-05,0.0010486475,1746756000034
HYPE,1.25e-05,0.0005657932,1746759600000
HYPE,7.44693e-05,0.0010957544,1746763200012
HYPE,0.0001257416,0.0015059328,1746766800007
HYPE,0.0002089378,0.0021715023,1746770400048
HYPE,4.78027e-05,0.0008824214,1746774000061
HYPE,0.0001390554,0.0016124433,1746777600036
HYPE,0.0001490578,0.0016924627,1746781200008
HYPE,0.000122461,0.0014796882,1746784800044
HYPE,2.50289e-05,0.0007002313,1746788400005
HYPE,4.78528e-05,0.0008828221,1746792000046
HYPE,1.25e-05,0.0003731723,1746795600081
HYPE,7.65739e-05,0.0011125915,1746799200033
HYPE,1.25e-05,0.0002441118,1746802800010
HYPE,1.25e-05,0.0005572558,1746806400039
HYPE,3.06139e-05,0.0007449112,1746810000005
HYPE,7.83882e-05,0.0011271056,1746813600052
HYPE,0.0001090218,0.0013721747,1746817200051
HYPE,0.0001341872,0.0015734976,1746820800011
HYPE,9.83316e-05,0.0012866528,1746824400013
HYPE,0.0001182192,0.0014457535,1746828000025
HYPE,0.00015696,0.0017556804,1746831600078
HYPE,0.0001952777,0.0020622214,1746835200076
HYPE,0.000127134,0.0015170721,1746838800052
HYPE,3.29126e-05,0.0007633008,1746842400031
HYPE,3.17652e-05,0.0007541216,1746846000023
HYPE,2.46072e-05,0.0006968576,1746849600085
HYPE,2.49139e-05,0.000699311,1746853200057
HYPE,0.0001158826,0.001427061,1746856800018
HYPE,7.85515e-05,0.0011284121,1746860400045
HYPE,5.60508e-05,0.0009484066,1746864000101
HYPE,1.25e-05,0.0003768321,1746867600013
HYPE,1.9346e-05,0.0006547683,1746871200070
HYPE,1.36587e-05,0.0006092698,1746874800020
HYPE,1.39318e-05,0.0006114545,1746878400003
HYPE,1.25e-05,0.0002326793,1746882000062
HYPE,1.25e-05,0.0003264747,1746885600038
HYPE,4.42835e-05,0.0008542683,1746889200006
HYPE,9.79831e-05,0.0012838651,1746892800026
HYPE,6.75231e-05,0.0010401845,1746896400031
HYPE,5.57718e-05,0.0009461743,1746900000059
HYPE,1.31063e-05,0.0006048506,1746903600101
HYPE,7.6507e-05,0.0011120557,1746907200025
HYPE,0.0001137071,0.0014096569,1746910800028
HYPE,6.9453e-05,0.001055624,1746914400013
HYPE,0.0001158855,0.0014270837,1746918000024
HYPE,0.000121132,0.0014690559,1746921600015
HYPE,6.31771e-05,0.0010054171,1746925200000
HYPE,8.61429e-05,0.0011891434,1746928800006
HYPE,1.25e-05,0.0004019487,1746932400098
HYPE,1.25e-05,0.0003020617,1746936000056
HYPE,5.64112e-05,0.0009512898,1746939600056
HYPE,0.0001294471,0.0015355768,1746943200067
HYPE,1.25e-05,0.0005147885,1746946800026
HYPE,1.25e-05,0.0003284318,1746950400047
HYPE,1.25e-05,0.0005319252,1746954000031
HYPE,6.08596e-05,0.000986877,1746957600021
HYPE,6.02257e-05,0.0009818052,1746961200023
HYPE,9.70134e-05,0.0012761073,1746964800065
HYPE,6.73091e-05,0.0010384725,1746968400089
HYPE,1.25e-05,0.000462076,1746972000038
HYPE,1.25e-05,0.0004695504,1746975600037
HYPE,2.02265e-05,0.0006618117,1746979200034
HYPE,5.72002e-05,0.0009576015,1746982800012
HYPE,1.55322e-05,0.0006242577,1746986400111
HYPE,7.6226e-05,0.0011098083,1746990000015
HYPE,1.82278e-05,0.0006458226,1746993600042
HYPE,1.30804e-05,0.0006046432,1746997200079
HYPE,0.0001073182,0.0013585454,1747000800046
HYPE,0.0001450162,0.0016601299,1747004400007
HYPE,1.7639e-05,0.0006411119,1747008000038
HYPE,1.25e-05,0.0003057676,1747011600003
HYPE,1.25e-05,-0.000129893,1747015200016
HYPE,2.34046e-05,0.0006872365,1747018800023
HYPE,2.09737e-05,0.0006677896,1747022400114
HYPE,1.25e-05,0.000583169,1747026000079
HYPE,1.25e-05,0.0003285793,1747029600023
HYPE,1.25e-05,0.0005586541,1747033200004
HYPE,2.2942e-05,0.0006835357,1747036800052
HYPE,8.13347e-05,0.0011506777,1747040400006
HYPE,0.0001144115,0.001415292,1747044000029
HYPE,3.04966e-05,0.0007439726,1747047600070
HYPE,1.25e-05,0.0003294113,1747051200048
HYPE,1.25e-05,0.0005101172,1747054800076
HYPE,5.07933e-05,0.0009063463,1747058400066
HYPE,1.25e-05,0.000520062,1747062000002
HYPE,2.84094e-05,0.0007272753,1747065600034
HYPE,6.31257e-05,0.0010050058,1747069200046
HYPE,5.16767e-05,0.0009134137,1747072800014
HYPE,4.06438e-05,0.0008251508,1747076400035
HYPE,0.0001873531,0.0019988248,1747080000008
HYPE,0.0001280465,0.0015243722,1747083600012
HYPE,1.25e-05,0.0005616496,1747087200044
HYPE,1.25e-05,0.0001184218,1747090800051
HYPE,2.26691e-05,0.0006813525,1747094400088
HYPE,1.25e-05,0.0002130536,1747098000084
HYPE,1.25e-05,0.0003027902,1747101600038
HYPE,1.25e-05,7.33409e-05,1747105200064
HYPE,1.25e-05,0.0005728385,1747108800005
HYPE,3.49013e-05,0.0007792106,1747112400079
HYPE,4.09227e-05,0.0008273819,1747116000098
HYPE,0.000131693,0.0015535444,1747119600080
HYPE,0.0001533797,0.0017270372,1747123200100
HYPE,0.0001135886,0.0014087087,1747126800102
HYPE,1.35785e-05,0.0006086281,1747130400055
HYPE,1.25e-05,1.77328e-05,1747134000003
HYPE,5.53597e-05,0.0009428779,1747137600062
HYPE,6.02853e-05,0.0009822825,1747141200015
HYPE,1.25e-05,0.0005339998,1747144800068
HYPE,1.25e-05,0.0001149744,1747148400047
HYPE,1.25e-05,0.0003693621,1747152000057
HYPE,1.25e-05,0.0005468,1747155600006
HYPE,4.60666e-05,0.0008685331,1747159200057
HYPE,6.50616e-05,0.0010204932,1747162800032
HYPE,2.60779e-05,0.0007086229,1747166400040
HYPE,5.96444e-05,0.0009771555,1747170000029
HYPE,1.25e-05,0.0004163124,1747173600063
HYPE,1.25e-05,0.0005462757,1747177200122
HYPE,1.25e-05,0.0002965468,1747180800025
HYPE,1.25e-05,0.000223341,1747184400034
HYPE,1.25e-05,0.0003124771,1747188000059
HYPE,1.25e-05,8.65202e-05,1747191600015
HYPE,1.25e-05,1.61671e-05,1747195200101
HYPE,1.25e-05,0.0001226785,1747198800139
HYPE,1.25e-05,0.0003783983,1747202400023
HYPE,4.63114e-05,0.0008704913,1747206000044
HYPE,1.25e-05,0.0003104083,1747209600024
HYPE,1.25e-05,5.64742e-05,1747213200049
HYPE,1.25e-05,0.0001228338,1747216800020
HYPE,1.25e-05,-6.99013e-05,1747220400065
HYPE,1.25e-05,1.326e-07,1747224000110
HYPE,1.25e-05,0.0002972443,1747227600002
HYPE,1.25e-05,-2.50226e-05,1747231200022
HYPE,1.67523e-05,0.000634018,1747234800064
HYPE,0.0001138267,0.0014106137,1747238400001
HYPE,6.48427e-05,0.0010187414,1747242000003
HYPE,3.77927e-05,0.0008023412,1747245600030
HYPE,1.25e-05,0.0005473214,1747249200100
HYPE,4.57972e-05,0.0008663777,1747252800049
HYPE,5.88709e-05,0.0009709675,1747256400032
HYPE,1.25e-05,0.0002840688,1747260000021
HYPE,1.25e-05,-8.80153e-05,1747263600024
HYPE,1.25e-05,-0.000144306,1747267200021
HYPE,1.25e-05,-7.62708e-05,1747270800100
HYPE,1.25e-05,-0.0001580932,1747274400000
HYPE,5.4859e-06,-0.000456113,1747278000030
HYPE,1.25e-05,-0.0002218164,1747281600007
HYPE,1.25e-05,-0.0001388944,1747285200046
HYPE,1.25e-05,-0.0001966398,1747288800009
HYPE,1.25e-05,-3.24176e-05,1747292400041
HYPE,1.25e-05,-0.000230077,1747296000035
HYPE,1.25e-05,0.0004534744,1747299600016
HYPE,1.25e-05,0.0005456079,1747303200013
HYPE,1.25e-05,-1.66143e-05,1747306800077
HYPE,1.25e-05,0.0004764783,1747310400008
HYPE,3.76245e-05,0.0008009959,1747314000042
HYPE,1.25e-05,0.000587902,1747317600076
HYPE,1.25e-05,0.000346712,1747321200137
HYPE,4.45034e-05,0.0008560274,1747324800033
HYPE,3.95913e-05,0.0008167304,1747328400090
HYPE,2.48897e-05,0.0006991174,1747332000032
HYPE,1.79094e-05,0.0006432754,1747335600068
HYPE,7.29824e-05,0.0010838595,1747339200106
HYPE,8.65605e-05,0.0011924843,1747342800041
HYPE,5.2944e-05,0.0009235522,1747346400000
HYPE,0.0001302636,0.0015421086,1747350000027
HYPE,8.09661e-05,0.0011477287,1747353600075
HYPE,6.50774e-05,0.0010206188,1747357200009
HYPE,1.25e-05,6.27239e-05,1747360800070
HYPE,1.25e-05,0.0005372595,1747364400056
HYPE,1.25e-05,-6.113e-06,1747368000079
HYPE,1.25e-05,-0.000344771,1747371600040
HYPE,1.25e-05,-0.0002872236,1747375200044
HYPE,1.25e-05,-0.0001872804,1747378800028
HYPE,1.25e-05,2.96248e-05,1747382400029
HYPE,1.25e-05,-9.33988e-05,1747386000102
HYPE,1.25e-05,5.34996e-05,1747389600062
HYPE,8.9374e-06,-0.0004285012,1747393200067
HYPE,1.25e-05,-0.0001913865,1747396800023
HYPE,1.25e-05,-0.0001045145,1747400400049
HYPE,1.25e-05,0.0001409469,1747404000055
HYPE,1.25e-05,2.15793e-05,1747407600038
HYPE,1.25e-05,0.0001207882,1747411200033
HYPE,-6.9658e-06,-0.0005557263,1747414800078
HYPE,1.25e-05,-9.64391e-05,1747418400023
HYPE,1.25e-05,0.0001107371,1747422000066
HYPE,7.06094e-05,0.001064875,1747425600031
HYPE,1.25e-05,0.0004577218,1747429200056
HYPE,1.25e-05,0.0003409121,1747432800067
HYPE,1.25e-05,-8.44547e-05,1747436400071
HYPE,3.80251e-05,0.0008042006,1747440000044
HYPE,3.0383e-05,0.0007430638,1747443600055
HYPE,1.34773e-05,0.0006078184,1747447200106
HYPE,7.49017e-05,0.0010992137,1747450800047
HYPE,1.25e-05,0.0004893587,1747454400012
HYPE,1.25e-05,0.0002681444,1747458000087
HYPE,1.25e-05,-1.4432e-05,1747461600007
HYPE,1.25e-05,-0.00037931,1747465200022
HYPE,6.83e-06,-0.0004453603,1747468800008
HYPE,1.25e-05,-0.0003819082,1747472400017
HYPE,1.25e-05,-0.0001842752,1747476000014
HYPE,1.25e-05,0.0004211441,1747479600062
HYPE,6.46172e-05,0.0010169374,1747483200195
HYPE,1.25e-05,0.0002458619,1747486800054
HYPE,1.25e-05,0.0002111838,1747490400032
HYPE,1.25e-05,-0.0003306782,1747494000048
HYPE,1.25e-05,-6.01489e-05,1747497600016
HYPE,1.25e-05,-7.4026e-06,1747501200156
HYPE,1.25e-05,0.000395052,1747504800050
HYPE,6.46806e-05,0.0010174448,1747508400026
HYPE,1.25e-05,0.0004607791,1747512000018
HYPE,2.61287e-05,0.0007090296,1747515600041
HYPE,0.000143478,0.001647824,1747519200095
HYPE,0.0001304691,0.001543753,1747522800059
HYPE,9.35487e-05,0.0012483895,1747526400066
HYPE,3.55327e-05,0.0007842618,1747530000071
HYPE,6.33836e-05,0.001007069,1747533600087
HYPE,3.90968e-05,0.0008127742,1747537200054
HYPE,2.07325e-05,0.0006658597,1747540800096
HYPE,2.05289e-05,0.0006642313,1747544400055
HYPE,9.53457e-05,0.0012627657,1747548000061
HYPE,3.97222e-05,0.0008177779,1747551600024
HYPE,1.25e-05,0.0004490169,1747555200004
HYPE,2.52943e-05,0.0007023544,1747558800092
HYPE,1.25e-05,-8.1953e-06,1747562400042
HYPE,1.25e-05,-0.0003799948,1747566000077
HYPE,1.25e-05,-0.0002955675,1747569600018
HYPE,1.25e-05,-5.32759e-05,1747573200069
HYPE,1.25e-05,0.0001035349,1747576800042
HYPE,1.25e-05,9.66749e-05,1747580400039
HYPE,1.25e-05,0.0001567833,1747584000038
HYPE,1.25e-05,0.0005012092,1747587600037
HYPE,5.81405e-05,0.0009651237,1747591200174
HYPE,1.25e-05,0.000252758,1747594800054
HYPE,1.25e-05,0.000322555,1747598400122
HYPE,2.73087e-05,0.0007184693,1747602000034
HYPE,6.53852e-05,0.0010230816,1747605600015
HYPE,7.36803e-05,0.001089442,1747609200036
HYPE,9.6929e-05,0.0012754322,1747612800008
HYPE,4.14914e-05,0.0008319311,1747616400041
HYPE,3.41286e-05,0.0007730287,1747620000082
HYPE,4.25017e-05,0.0008400134,1747623600062
HYPE,1.25e-05,0.0005249472,1747627200042
HYPE,1.25e-05,0.0005765292,1747630800054
HYPE,0.0001179042,0.0014432336,1747634400035
HYPE,8.3435e-05,0.0011674799,1747638000113
HYPE,5.30406e-05,0.0009243248,1747641600020
HYPE,1.5911e-05,0.0006272878,1747645200089
HYPE,1.25e-05,0.0002196449,1747648800002
HYPE,1.25e-05,0.0005406346,1747652400143
HYPE,8.60039e-05,0.0011880316,1747656000037
HYPE,1.25e-05,0.0005586448,1747659600007
HYPE,8.21225e-05,0.0011569798,1747663200036
HYPE,4.73748e-05,0.0008789984,1747666800012
HYPE,1.48493e-05,0.0006187941,1747670400013
HYPE,1.25e-05,6.54572e-05,1747674000071
HYPE,1.25e-05,3.87684e-05,1747677600002
HYPE,1.25e-05,-9.37933e-05,1747681200031
HYPE,1.25e-05,0.0001912192,1747684800059
HYPE,1.25e-05,0.0003727091,1747688400095
HYPE,1.25e-05,-0.0002776269,1747692000002
HYPE,1.25e-05,-0.0002543628,1747695600045
HYPE,1.25e-05,-0.0002640848,1747699200103
HYPE,1.25e-05,-0.0002721985,1747702800037
HYPE,6.7525e-06,-0.0004459797,1747706400017
HYPE,1.25e-05,-0.0001470325,1747710000052
HYPE,1.25e-05,-0.0003452255,1747713600035
HYPE,1.36e-06,-0.0004891203,1747717200053
HYPE,1.25e-05,-0.0001128303,1747720800030
HYPE,1.25e-05,6.97313e-05,1747724400025
HYPE,1.25e-05,1.77927e-05,1747728000033
HYPE,1.25e-05,0.000164724,1747731600034
HYPE,1.25e-05,-0.0002294482,1747735200027
HYPE,3.7474e-06,-0.0004700208,1747738800042
HYPE,1.25e-05,-0.0003978784,1747742400047
HYPE,1.03262e-05,-0.0004173901,1747746000109
HYPE,1.25e-05,-0.0002977446,1747749600005
HYPE,1.08246e-05,-0.0004134028,1747753200019
HYPE,1.25e-05,-0.0002761958,1747756800069
HYPE,1.25e-05,-8.78706e-05,1747760400048
HYPE,1.25e-05,0.000215265,1747764000030
HYPE,1.25e-05,0.0002428747,1747767600065
